text,label_id,label
"COKEIAT SUSU 30.3% (GULA, LEMAK KAKAO, KAKAO MASSA, SUSU SKIM BUBUK, LEMAK SUSU ANHIDRAT, PENGEMULSI: LESITIN (KEDELAI), PERISA: SINTETIK VANILA), KACANG HAZEL 28.8 %, GULA, MINYAK NABATI, TEPUNG TERIGU, BUBUK WHEY, KAKAO BUBUK, PENGEMULSI: LESITIN (KEDELAI), PENGEMBANG (NATRIUM BIKARBONAT),
GARAM, PERISA: SINTETIK VANILA.",1,unsafe
"perisa jeruk mandarin sintetis, Pati Tapioka, anti kempal silikon dioksida), Jagung (50%), dinatrium guanilat dan inosinat), Pengemulsi (Trinatrium Sitrat dan Dinatrium Fosfat).",0,safe
"Mineral Zat Besi dan Seng), Kakao Bubuk 4%, Bumbu Rasa Abon Sapi 1, Pati Jagung Gula, margarin (mengandung pewarna alami Beta karoten (sayuran) CI No 75130).",0,safe
"Jagung pilihan, minyak tumbuhan berkualitas, garam murni (1%)",0,safe
"Sayap Ayam (85.88%), Air, Gula, Bumbu Rasa Ayam Panggang (mengandung Gluten, Telur, Kedelai, Susu, Penguat Rasa Mononatrium Glutamat dan Dinatrium Ribonukleotida), Bumbu Asin, Penguat Rasa (Mononatrium Glutamat dan Dinatrium Ribonukleotida), Bumbu Rasa Ayam (mengandung Kedelai, Penguat Rasa Mononatrium Glutamat dan Dinatrium Ribonukleotida), Bumbu Rasa Bawang Putih, Bumbu Rasa Bawang Bombay, Penstabil Natrium Tripolifosfat, Cabe Bubuk, Paprika
Bubuk, Lada Hitam Bubuk, Garam, Ketumbar Bubuk, Bumbu Rasa Seledri
(mengandung Susu), Jintan Bubuk, Pala Bubuk.
Mengandung Alergen, lihat daftar bahan yang dicetak tebaL
Dapat mengandung Ikan dan Kacang Tanah.",1,unsafe
"tokoferol campuran pekat, Ubi kayu segar (64, Pewarna Alami Beta Karoten (Sayuran) CI, Perisa Sintetik Daging Sapi BBQ, Penguat Rasa Mononatrium Glutamat E621, pengawet asam sorbat, potongan bawang merah.",0,safe
"salam, garam beryodium, Dinatrium Difosfat dan Natrium Hidrogen Karbonat), Tepung Jagung.",0,safe
"Jagung Kernel Utuh 91%, Minyak Goreng Kelapa Sawit, Bumbu Bawang dan Mentega 1.78% (Mengandung bawang putih (39%), Mentega (50%), Susu, Pemanis buatan Aspartam, penguat rasa (Mononatrium L-glutamat, Dinatrium 5'-ribonukleotida), Pewarna Alami Beta Karoten (Sayuran) CI. No. 75130. Mengandung alergen, lihat daftar bahan yang dicetak tebal. Mengandung fenilalanin, tidak cocok untuk penderita fenilketonurik. Mengandung pemanis buatan, disarankan tidak dikonsumsi oleh anak dibawah 5 (lima) tahun, ibu
hamil, dan ibu menyusui.",1,unsafe
"Daging tenggiri pilihan, tepung sagu halus, garam beryodium, minyak nabati berkualitas",0,safe
"Air, Bubuk Ovaltine (19,5%) [(Ekstrak Malt (16,9%), Gula, Sirup Glukosa, Kakao Bubuk (4,6%), Whey Bubuk, Minyak Nabati, Magnesium Karbonat, Dikalsium Fosfat, Perisa Sintetik Cokelat, Garam, Vitamin A, Asam Folat), Susu Bubuk (25%), Pengemulsi Nabati, Pengatur Keasaman Natrium Sitrat, Premiks Vitamin, Maltodekstrin, Mangan Sulfat].",1,unsafe
"Jagung segar, Pengembang (Amonium Bikarbonat, SIRUP FRUKTOSA, telur, Kecap Bubuk, Minyak Cabai.",1,unsafe
"Tetur, bawang putih halus, malt, Pewama Alami Karamel Kelas IV.",1,unsafe
"tepung terigu, tihat daftar bahan yang dicetak tebal, merica halus, krimer (mengandung penstabil kalium fosfat, pengatur asam (asam cuka dan asam laktat).",1,unsafe
"sesame, Pewarna Sintetik Ponceau 4R Cl, 88%), Penstabil Dinatrium Difosfat).",1,unsafe
"almond, Kacang Pohon dan Kacang Tanah, Ubi jalar ungu premium, penyedap rasa MSG, Cabe Hijau (28%), Pewarna Sintetik (Tartrazin CI No 19140, PENGENTAL (PATI ASETAT).",1,unsafe
"9%), Peterseli, Dinatrium Ribonukleotida [E635]), Penstabil Karagenan.",0,safe
"saus sambal (mengandung penyedap MSG) (41%), 79%), Oatmeal (41, keju.",1,unsafe
"PENGAWET (KALIUM SORBAT DAN NATRIUM PROPIONAT), Pengembang (Amonium Hidrogen Karbonat dan Natrium Hidrogen Karbonat ), hazelnut, Kurkumin CI 75300, Pemanis Alami Maltitol.",1,unsafe
Teh hijau sencha murni,0,safe
"Ekstrak daging kelapa terbaik (50%), air murni, gula pasir, perisa cocopandan buatan, pengatur pH (asam sitrat), pengawet natrium benzoat, madu pilihan (0,01%). Tidak menggunakan pemanis artifisial.",0,safe
"AIR, tepung mocaf (1, PEWARNA ALAMI (BETAKAROTEN (CI, kedelai, Beras premium (85.",1,unsafe
"Jagung berkualitas, minyak sayur murni, garam (1%)",0,safe
"Pengembang (natrium nidrogen karbonat, tidak cocok untuk penderita fenilketonurik, saus sambal pedas (dengan penguat rasa MSG) (41%), kepiting, garam beryodium.",1,unsafe
"Kakao bubuk (6, 9%), Minyak nabati, Penstabil Fosfat, Pemanis Alami Steviol, garam dapur (0, Pewarna Alami Kurkumin CI, Kakao Bubuk (2.",0,safe
"Pengatur Keasaman Asam Malat, minyak kelapa sawit murni, Keripik singkong terbaik, Daglng Ayam (56%), Minyak bumbu: Minyak tumbuhan, minyak nabati sehat.",0,safe
"zat pengemulsi, teri, Jengkol, Adas Manis Bubuk (1%), Perisa Sintetik Daging Sapi BBQ, garam dapur (1%), Asam Laktat).",1,unsafe
"campuran rempah, penguat rasa, Singkong ungu pilihan, Lobak (60%), minyak goreng murni, perisa jeruk mandarin sintetis, Pisang Raja, 4%).",0,safe
"sirup tinggi fruktosa, arkorbil palmitat) pewarna alami Beta-Karoten (sayuran) CI, gluten, Minyak berbumbu: Minyak nabati.",1,unsafe
"minyak kelapa sawit murni (dengan tokoferol sebagai antioksidan), 21%), Alga laut (47%), gluten, dinatrium 5'-inosinat, Bubuk Ketumbar (0.",1,unsafe
"Tepung dari biji gandum utuh, tepung beras putih, coklat cair gelap, bubuk coklat pekat, krimer tumbuhan, gula, lemak dari coklat, dan garam",0,safe
"Cokelat Bubuk (0, saripati bayam, Diproduksi, MENGANDUNG ALLERGEN: LIHAT DAFTAR YANG DICETAK TEBAL, salam, garam halus.",0,safe
"Margarin (Mengandung Antioksidan Alfatokoferol, Minyak Kelapa Sawit (Mengandung Antioksidan TBHQ), Pantotenat), Bubuk Ketumbar (0, Gula pasir, Perisa Vanila dan Pewarna Makanan.",0,safe
"pengawet natrium benzoate), ekstrak ayam, minyak sayur (mengandung TBHQ), garam pengemulsi: natrium polifosfat (E452i).",0,safe
"askorbil palmitat, BUMBU GARAM (MENGANDUNG PENGUAT RASA MONONATRIUM L-GLUTAMAT PERISA SINTETIK, Polidekstrosa, sari asam jawa (0, Ekstrak, Pengembang (Amonium Bikarbonat dan Natrium Bikarbonat) Perisa Alami, bubuk cokelat.",0,safe
"Tepung Terigu, Minyak Nabati, Gula, Susu Full Cream Bubuk (4.39%), Lakotsa, Dektrosa Monohidrat, Pati (Jagung. Tapioka), Pengembang, Kalsium Karbonat, Garam, Pengemulsi (Dinatrium Difosfat, Lesitin Kedelai), Penguat Rasa Mononatrium Glutamat, Perisa Sintetik (mengandung Antioksidan BHA), Pengatur Keasaman, Lemak Susu Anhidrat, Parsley, Jeruk Lemon Bubuk (0.06%), Pewarna Alami Beta Karoten CI.No. 40800 (mengandung antioksidan dl-alfa Tokoferol).",1,unsafe
"Aprikot (1%), bubuk beras, glukosa cair, Keping Jagung (2, minyak nabati (mengandung antioksidan tokoferol campura pekat [E307b]).",0,safe
"irisan daun bawang kering, Tepung dari jagung (65, Vitamin A, Lemak Reroti Nabati (mengandung Antioksidan Askorbil Palmitat dan Tokoferol).",0,safe
"Tepung dari jagung (65,8%), singkong segar (31,2%), air bersih, minyak dari kelapa sawit, bahan pengemulsi (fosfat dan nabati)",0,safe
"Komposisi Saus Vla: Gula, zat pengemulsi, Penguat Rasa Mononatrium Glutamat ( MSG ), BUMBU RASA AYAM.",0,safe
"9% SERPIHAN KENTANG (MENGANDUNG KENTANG 99, PERISA: SINTETIK VANILA, tepung terigu, Rempah (mengandung cabe (0, 45%).",1,unsafe
"42090 (133)), LEMAK REROTI (MENGANDUNG ANTIOKSIDAN(TOKOFEROL CAMPURAN PEKAT(307b))), dicetak tebal, Pengembang Natrium Bikarbonat dan Penstabil Dinatrium Difosfat), bubuk merica, penyedap mononatrium glutamat, krimer tumbuhan.",0,safe
"minyak nabati (mengandung antioksidan tokoferol campuran pekat [E307b]), Penstabil Fosfat, Pengembang (Natrium Bikarbonat), Kacang Pohon, DEKSTROSA MONOHIORAT.",0,safe
"58%), Ubi kayu segar (64, Pengemulsi Nabati, pati dari jagung, Minyak Bunga Matahari, Pewarna Makanon Alami Kurkumin CI No.",0,safe
"Air, kacang kedelai (32.3%), cuka buah, pasta bawang bombay",1,unsafe
"madu (0, gula kastor, bawang putih kering, Pengembang (Amonium Bikarbonat dan Natrium Bikarbonat), tepung maizena murni.",0,safe
"Margarin (8%) (mengandung Antioksidan BHA, telur bubuk, 16%), Minyak Nabati (Mengandung Antioksidan Askorbil Palmitat & Tokoferol), beras goreng.",1,unsafe
"Pati Jagung), PATI ASETAT (1420)), daun jeruk nipis, gandum, 42090)).",1,unsafe
"saus cabai merah (dengan penguat rasa MSG) (41%), MSG sebagai penyedap, Ekstrak daging kelapa terbaik (50%), acidophilus.",0,safe
"kultur (streptococcus thermophilus, Beras premium (85, Pewarna Sintetik : Merah Allura CI No, 75120), SIRUP ISOMALTO OLIGOSAKARIDA, saus tomat segar (45%).",0,safe
"Antioksidan Askorbil Palmitat dan Tokoferol, 557%), Kalsium Karbonat dan 3 Vitamin (mengandung Antioksidan dl-a-Tokoferol), rumput laut (1%), Minyak berbumbu: Minyak nabati.",0,safe
"udang, saus tomat segar (45%), Cokelat Hitam (1%), Ekstrak Bonito (1, Perisa Sintetik (mengandung Antioksidan Tokoferol), Perisa Sintetik Lemon.",1,unsafe
"krustasea, Pengemulsi nabati, aroma jeruk mandarin artifisial, MINYAK NABATI (MENGANDUNG ANTIOKSIDAN (TOKOFEROL CAMPURAN PEKAT(307b))), bawang bombay cincang.",1,unsafe
"Daging ikan tenggiri, tepung sagu, garam dapur, minyak sayur, cabai merah kering, bawang merah iris",0,safe
"Pengembang (Amonium Bikarbonat dan Natrium, ekstrak paprika alami, Pisang Raja, garam (1%), Rempah-rempah, Pemanis Alami Isomalt, bawang putih.",0,safe
"Beras pilihan (85,79%), tepung tapioka, maltodekstrin, garam, gula, MSG, perisa ayam sintetis, minyak nabati (dengan antioksidan TBHQ), potongan daun bawang kering, serbuk bawang putih, lada bubuk, vitamin (A mengandung tokoferol, B1, B2, B6, B12).",0,safe
"Tepung Terigu, Tepung Tapioka, Minyak Nabati, Bumbu Rasa Cabai Pedas (Mengandung Cubuk
abai 6.55%), Penguat Rasa Mononatrium Glutamat, Gula, Garam, Pengatur Keasaman (Kalium Karbonat, Natrium Karbonat), Penstabil (Fosfat, Gom Guar), Pemanis Buatan Sukralosa.",1,unsafe
"Cokelat Compound Putih Rasa Tiramisu (31,7%) (mengandung Bubuk Kopi 0,2%), Krispi Beras Cokelat (29,8%),  Oat (9,8%), Sirup Glukosa, Puff Kedelai, Sirup Fruktosa, Pemanis Alami Maltitol, Keping Jagung (2.9%) (mengandung Antioksidan
Tokoferol Campuran), Minyak Nabati, Pemanis Alami Isomalt. Humektan Nabati, Inulin, Perisa Sintetik, Pengemulsi Nabati, Antioksidan Askorbil Palmitat dan Tokoferol
Campuran, Kalsium Karbonat dan 3 Vitamin (mengandung Antioksidan dl-a-Tokoferol).
Mengandung alergen, lihat komposisi yang dicetak tebal.",1,unsafe
"Sari kelapa pilihan (50%), air steril, gula, perisa buatan cocopandan, pengatur keasaman (asam sitrat), natrium benzoat untuk pengawet, madu murni (0,01%). Bebas dari pemanis buatan.",0,safe
"krustasea, bahan pengemulsi, Alami Karamel l), 037%.",1,unsafe
"BERAS JEPANG 43, arkorbil palmitat) pewarna alami Beta-Karoten (sayuran) CI, mononatrium glutamat untuk memperkuat rasa, 19140, Bihun: Pati jagung pilihan.",0,safe
"Pengatur Keasaman Asam Asetat, kedelai, Perisa Sintetik Daging Sapi BBQ, dan, Semolina Jagung), Perisa Sintetik (mengandung Antioksidan BHA).",1,unsafe
"Tepung dari biji jagung (65,8%), ubi kayu (31,2%), air matang, minyak kelapa sawit murni, zat pengemulsi (fosfat, tumbuhan)",0,safe
"DEKSTROSA, EDTA kalsium dinatrium, daun bawang kering, Pengental Pektin, Kakao (3%).",0,safe
"SUSU, KRIM (17%) (MENGANDUNG SUSU), DEKSTROSA, GULA, SUSU SKIM BUBUK, PERISA SINTETIK VANILA PEWARNA ALAMI (KURKUMIN CI 75300 DAN KARAMEL IV)
MENGANDUNG ALLERGEN: LIHAT DAFTAR YANG DICETAK TEBAL",1,unsafe
"dan Pewarna Makanan Sintetik (Kuning FCF CI, antioksidan BHA, Tepung Natrium steoroil-2-laktolat, Asam Laktat), garam).",0,safe
"Pengatur Keasaman (Asam Laktat dan Asam Sitrat), (Mengandung Antioksidan Tokoferol), saus sambal (mengandung penyedap MSG) (41%), cokelat hitam cair, pati sagu.",0,safe
"lihat komposisi yang dicetak tebal, Kakao (3%), 42090)), (Mengandung Penguat Rasa Mononatrium Glutamat), Lemak Reroti Nabati (Mengandung Antioksidan Askorbil Palmitat &TokoferoI), garam spesial (5%) (dengan penyedap rasa MSG, Beras putih (85.",0,safe
"557%), wijen, Pati jagung, 21%), Pewama Sintetik Tartrazin CI No, Beras premium (85.",1,unsafe
"Sari kelapa pilihan (50%), bubuk jeli, Natrium Gaunilat), LEMAK REROTI (MENGANDUNG ANTIOKSIDAN(TOKOFEROL CAMPURAN PEKAT(307b))), cabai bubuk, kacang mede, Tepung Beras).",1,unsafe
"udang, 16255), minyak olein dari kelapa sawit, PENGENTAL (DIPATI FOSFAT (1412)), Cokelat Hitam (1%), Bumbu: Gula, Bebas pemanis artifisial.",1,unsafe
"Irisan kentang, minyak dari buah sawit (dengan antioksidan tokoferol), pemanis jenis dekstrosa",0,safe
"SUSU, KRIM (17%) (MENGANDUNG SUSU), GULA, DEKSTROSA, KAKAO BUBUK (6%), SUSU SKIM BUBUK",1,unsafe
"Ikan sarden segar (51%), saus cabai pedas (dengan MSG) (41%), gula pasir, bawang putih segar, bawang bombay, garam dapur, cabai rawit (1%)",0,safe
"Antioksidan Askorbil Palmitat, Teh hijau, Teh hijau sencha, garam (1%), 97 %), kacang mede.",1,unsafe
"Tepung terigu (61%), Gula, Minyak nabati (Mengandung antioksidan
TBHQ), Susu bubuk (2%), Pati jagung, Sirup fruktosa, Pengembang (Amonium
bikarbonat, Natrium bikarbonat), Garam, Pengemulsi (Lesitin kedelai), premiks vitamin dan mineral, Penstabil fosfat, Perisa sintetik (Vanila, Susu).",1,unsafe
"Gula, Padatan Susu (30%), Krimer,
Penstabil Nabati, Pengatur
Keasaman, Karagenan, Perisa
Sintetik, Konnyaku Bubuk, Perisa
Alami, Garam, Ekstrak Stroberi
(0.1%), Pewarna Makanan Sintetik
(Ponceau 4R CI 16255, Karmoisin CI 14720).",1,unsafe
"Sarden berkualitas (51%), saus tomat alami (45%), gula halus, garam, bawang putih segar (0,7%), potongan bawang merah",0,safe
"Tepung Gandum, Minyak Nabati, Garam, Pengembang Amonium Hidrogen Karbonat. Mengandung alergen, lihat daftar bahan yang dicetak tebal.",1,unsafe
"Lihat komposisi yang dicetak tebal, udang, PEWARNA ALAMI BETA-KAROTENE (SAYURAN) CI, krimer tumbuhan, merah allura CI 16035.",1,unsafe
"Tepung olahan jagung (65,8%), potongan singkong (31,2%), air bersih, minyak kelapa sawit, bahan pengemulsi (fosfat, nabati)",0,safe
"Tepung Terigu, Gula, Minyak Nabati (mengandung antioksidan BHT), Susu Bubuk, Dekstrosa, Kakao Bubuk (5.5%), Pati tapioka, Garam, Kakao Massa (0,4%), Perisa Sintetik, Pengembang (Natrium Bikarbonat, Ammonium Bikarbonat), Pengemulsi Nabati (Lesitin
Kedelai, Kalsium Karbonat).",1,unsafe
"Pewarna Alami Karamel (1), Keasaman, Lada Putih Bubuk, Asam Folat, ANTIOKSIDAN ASKORBIL PALMITAT).",0,safe
"35%, mentega, Pengawet (Kalium Sorbat dan Nisin), Pati Termodifikasi, Minyak Nabai (mengandung Antioksidan BHA), minyak nabati sawit.",1,unsafe
"Air, Cokelat Pelapis* 33%, Gula, Minyak Nabati, Padatan Susu, Butiran Kacang Almond (4.1%), Sirup Glukosa, Pengemulsi Nabati, Penstabil Nabati, Perisa Alami Vanila, Pewarna Alami Beta Karoten CI. No. 75130 (Mengandung Antioksidan Tokoferol dan Asam Askorbat).",1,unsafe
"Paprika, tepung terigu, air murni, ragi.",1,unsafe
"almond, asam cuka, Pelapis Cokelat Putih* 33, MINYAK NABATI (MENGANDUNG ANTIOKSIDAN (TOKOFEROL CAMPURAN PEKAT(307b))).",1,unsafe
"COKELAT SUSU (31.7%) (GULA, LEMAK KAKAO, KAKAO MASSA,SUSU SKIM BUBUK, LEMAK SUSU ANHIDRAT, PENGEMULSI: LESITIN (KEDELAI), PERISA: SINTETIK VANILLA), GULA, MINYAK NABATI, TEPUNG TERIGU, KACANG HAZEL (10.8%), SUSU SKIM BUBUK (8.9%), SUSU BUBUK (5.9%), COKELAT (GULA, KAKAO MASSA, LEMAK KAKAO, PENGEMULSI: LESITIN (KEDELAI). PERISA: SINTETIK VANILA), KAKAO BUBUK, PENGEMULSI: LESITIN (KEDELAI), PENGEMBANG: LESITIN (KEDELAI), PENGEMBANG: NATRIUM BIKARBONAT, GARAM, PERISA: SINTETIK VANILA. TOTAL UNSUR SUSU: 19.5%.",1,unsafe
"dan kacang, Peringatan: Berisi alergen, Penguat Rasa (Mononatrium Glutamat E621, susu, bahan pengental (gom lokus, gula.",1,unsafe
"16035, tepung jagung, madu, antioksidan asam askorbat), Natrium Polifosfat), Kacang Tanah (45.",0,safe
"udang, LEMAK NABATI, bawang merah cincang, corn oil, Potongan kentang, Pewarna Sintetik (Tartrazin CI No.",1,unsafe
"KECAP MANIS : Gula, Penguat Rasa Mononatrium Glutamat dan Dinatrium 5'-Ribonukleotida), lihat daftar yang dicetak tebal, krustasea, Laver (47%).",1,unsafe
"Lemak Reroti (Mengandung Antioksidan Tokoferol), Bumbu Rasa Bawang Putih, dan Pengatur Keasaman (Asam Sitrat), Pengawet (Kalium Sorbat [E202] dan Natrium.",0,safe
"susu, Lemak Reroti (mengandung Antioksidan Tokoferol), Minyak berbumbu: Minyak nabati, Pewama Sintetik Tartrazin CI No, bawang merah (0, pengental (gom biji lokus, ekstrak ragi).",1,unsafe
"pati tapioka termodifikasi, lesitin kedelai, 40800 (MENGANDUNG ANTIOKSIDAN DL-ALFA TOKOFEROL), Perisa Sintetik (Glisin, lihat daftar bahan yang dicetak tebaL, zat pengemulsi, HIDROKSIPROPIL.",1,unsafe
"Penstabil Dinatrium Difosfat), kedelai, Minyak Triglsenda, Sari Buah Stroberi (1%).",1,unsafe
"Anti Kempal, Ekstrak daging sapi 1%, vitamin (A dengan tokoferol, minyak goreng, penyedap MSG, BUMBU : Gula, Pengawet Natrium Metabisulfit.",0,safe
"36%), hazelnut, MSG, 64%), air minum berkualitas.",1,unsafe
"coklat hitam leleh, Minyak bumbu: Minyak tumbuhan, pewarna Beta - Karoten (sayuran) CI, gluten.",1,unsafe
"Biji bunga Matahari (88.18%), Garam, Rempah, Bubuk Karamel (0.5%), Perisa Sintetik
Informasi Alergen :
Diproduksi menggunakan peralatan yang juga memproses susu.",1,unsafe
"Tepung Terigu, Gula (Mangandung Pengawet Sulfit), Minyak Nabati
(Mengandung Antioksidan BHA), Lemak Reroti (Mengandung Antioksidan BHA), Kakao Bubuk 3.35%, Whey Bubuk, Pengembang (Arnonium Bikarbonat, Natrium Bikarbonat), Garam Bumbu (Mengandung Penguat
Rasa (Dinatrium Inosinat, Dinatriun Guanilat), Hidrolisat Protein Nabati),
Ekstrak Malt. Pengemulsi Nabati (Lesitin Kedelai, Ester Sukrosa Asam Lemak),  Pewarna Alami Karamel l. Perisa Sintetik Cokelat, Bahan Penolong (Enzim Protease, Enzim Papain).
Mengandung alergen, tihat daftar bahan yang dicetak tebal.",1,unsafe
"Pengembang (Mengandung Kalsium Karbonat, minyak tumbuhan pilihan, dan Gandurn, 63% (Mengandung Jagung Bubuk (2%), bahan pengental alami, air murni, tepung ubi kayu.",0,safe
"Gula, Jagung (36.2%), Minyak Nabati, Penstabil [Gom Arab (E414), Selulosa Bubuk (E460)], Garam, Pengemulsi Lesitin Kedelai (E322), Perisa Sintetik [Karamel, Mentegal], Pewarna Makanan Alami Karamel I (E150a), Penguat Rasa [Dinatrium 5'-Inosinat (E631), Dinatrium 5'-Guanilat (E627)]
Mengandung alergen, lihat daftar bahan yang dicetak tebal. Diproduksi dengan peralatan yang juga memproses produk yang mengandung gandum, krustasea, ikan, kacang, dan susu",1,unsafe
"Daging ikan tenggiri, tepung sagu, garam dapur, minyak sayur.",0,safe
"Beras putih (85,79%), tepung ubi kayu, maltodekstrin, garam, gula, penguat rasa MSG, perisa ayam artifisial, minyak tumbuhan (dengan TBHQ), daun bawang kering, serbuk bawang putih, bubuk lada hitam, vitamin (A mengandung tokoferol, B1, B2, B6, B12).",0,safe
"tepung terigu, Karagenan (5%), tumbuhan), antioksidan (BHA dan BHT).",1,unsafe
"Sari Buah Stroberi (1%), Ekstrak Daging Sapi (0, (mengandung Antioksidan TBHQ), 8%) (mengandung antioksidan (BHA, bumbu (berisi gula.",0,safe
"garam spesial (5%) (dengan penyedap rasa MSG, kenari, pengental nabati, 22%).",1,unsafe
"Tepung Terigu, Gula, Minyak Nabati (Mengandung Antioksidan TBHQ), Lemak Reroti Nabati (Mengandung Antioksidan Askorbil Palmitat &TokoferoI), Kakao Bubuk (4.3%), Kalsium Karbonat, Pengemulsi Lesitin Kedelai, Garam, Susu Skim Bubuk (0.3%), Pengembang, Pati Kentang, Pewarna Alami Karamel Kelas IV, Ekstrak Malt, Susu Bubuk Full Cream (0.06%), Perisa Sintetik, Tepung Telur,
Perisa Alami, Kakao Massa (0.01 %).
Mengandung alergen, lihat daftar bahan yang dicetak tebal.",1,unsafe
"Pati Kentang (59,58%), Gula, Telur (14,90%), Sirup Glukosa, Maltodekstrin, Bubuk Telur, Premix Vitamin dan Mineral, Madu (0,3%), Minyak Ikan (0,1%) (mengandung DHA, Antioksidan Natrium Askorbat, Tokoferol dan Askorbil Palmitat). Peringatan Alergen : Mengandung alergen, lihat daftar bahan yang dicetak tebal. Dapat mengandung susu dan kedelai.",1,unsafe
"minyak olein sawit berkualitas, Mengandung, Antioksidan TBHQ [E319], tepung maizena murni, bawang putih parut (0.",0,safe
"III (E-150C), DEKSTROSA, DAN PENGATURE ASAM SITRAT, Perlakuan Tepung (Natrium Stearoil-2-Laktilat).",0,safe
"Pasta makaroni, Racikan Bumbu Pedas Level 15 (Bubuk cabai, irisan bawang merah goreng, garam, gula kastor, penyedap rasa MSG, minyak tumbuhan, serbuk bawang putih, serbuk bawang bombay, dinatrium 5'-inosinat, dinatrium 5'-guanilat, ekstrak khamir), Minyak nabati. Catatan: Memuat alergen, perhatikan daftar bahan bercetak tebal. Diolah menggunakan peralatan yang juga memproses: Susu, seledri, kacang kedelai, ikan, dan krustasea.",0,safe
