nama produk,text,label,label_id,gold_label,group_key
Yukiguni Tangerine Flavored Jelly,"Air steril, gula dan sirup jagung fruktosa tinggi, polidekstrosa, sari buah jeruk mandarin (4,5%), pengental (gom biji lokus, gom xanthan, karagenan, kalium klorida, kalsium laktat), glukosa, pengatur keasaman (asam sitrat, trinatrium sitrat), gelatin ikan, perisa jeruk mandarin sintetik, bubuk konjak, pemanis asesulfam-K.",safe,0,safe,yukiguni tangerine flavored jelly
Jeli Yukiguni Citrus Delight,"Air bersih, gula dan sirup jagung tinggi fruktosa, polidekstrosa, jus jeruk mandarin segar (4,5%), pengental (gom lokus, gom xanthan, karagenan, kalium klorida, kalsium laktat), glukosa, pengatur asam (asam sitrat, trinatrium sitrat), gelatin ikan, aroma jeruk mandarin buatan, tepung konjak, pemanis artifisial asesulfam-K.",safe,0,safe,jeli yukiguni citrus delight
Yukiguni Orange Jelly Agar,"Air minum berkualitas, gula dan sirup jagung kaya fruktosa, polidekstrosa, sari jeruk mandarin (4,5%), pengental (gom biji lokus, gom xanthan, karagenan, kalium klorida, kalsium laktat), glukosa, pengatur keasaman (asam sitrat, trinatrium sitrat), gelatin dari ikan, perisa jeruk mandarin sintetis, bubuk konjak, pemanis buatan asesulfam-K.",safe,0,safe,yukiguni orange jelly agar
Jeli Mandarin Yukiguni,"Air murni, gula dan sirup jagung tinggi fruktosa, polidekstrosa, ekstrak jeruk mandarin pilihan (4,5%), pengental (gom lokus, gom xanthan, karagenan, kalium klorida, kalsium laktat), glukosa, pengatur pH (asam sitrat, trinatrium sitrat), gelatin ikan, aroma jeruk mandarin artifisial, tepung konjak, pemanis asesulfam-K.",safe,0,safe,jeli mandarin yukiguni
Zess Keju Gurih,"Tepung terigu (44%), minyak sawit, gula pasir, pati dari jagung, bubuk keju (3,3%), susu bubuk, bahan pengembang (amonium bikarbonat dan natrium bikarbonat), sirup fruktosa, penstabil monokalsium fosfat, garam dapur, pati singkong, pengemulsi lesitin kedelai, tepung yang diolah (enzim protease dan amilase). Peringatan: Mengandung alergen, perhatikan bahan bercetak tebal.",safe,0,safe,zess keju gurih
Cheese Crackers Zess,"Tepung gandum (44%), minyak nabati (dari kelapa sawit), gula, tepung jagung, keju bubuk (3,3%), susu bubuk, pengembang (amonium hidrogen karbonat dan natrium hidrogen karbonat), sirup fruktosa, penstabil monokalsium fosfat, garam, pati ubi kayu, emulsifier lesitin kedelai, tepung yang diproses (enzim protease dan amilase). Catatan: Berisi alergen, lihat bahan yang dicetak tebal.",safe,0,safe,cheese crackers zess
Zess Cheese Bites,"Tepung terigu (44%), minyak kelapa sawit, gula, pati jagung, bubuk keju (3,3%), susu bubuk, bahan pengembang (amonium bikarbonat dan natrium bikarbonat), sirup fruktosa, penstabil monokalsium fosfat, garam, tepung tapioka, emulsifier lesitin kedelai, tepung yang dimodifikasi (enzim protease dan amilase). Perhatian: Mengandung alergen, lihat daftar bahan bercetak tebal.",safe,0,safe,zess cheese bites
Zess Cheesy Snack,"Tepung gandum (44%), minyak nabati sawit, gula, pati jagung, keju bubuk (3,3%), susu bubuk, pengembang (amonium hidrogen karbonat dan natrium hidrogen karbonat), sirup fruktosa, penstabil monokalsium fosfat, garam, pati singkong, pengemulsi lesitin kedelai, tepung yang diolah (enzim protease dan amilase). Peringatan: Mengandung alergen, perhatikan bahan yang dicetak tebal.",safe,0,safe,zess cheesy snack
Zess Cheese Crisps,"Tepung terigu (44%), minyak dari kelapa sawit, gula, pati jagung, bubuk keju (3,3%), susu bubuk, bahan pengembang (amonium bikarbonat dan natrium bikarbonat), sirup fruktosa, penstabil monokalsium fosfat, garam, pati tapioka, emulsifier lesitin kedelai, tepung yang diproses (enzim protease dan amilase). Catatan: Berisi alergen, lihat bahan bercetak tebal.",safe,0,safe,zess cheese crisps
Zess Cheese Delight,"Tepung gandum (44%), minyak nabati (kelapa sawit), gula, pati jagung, keju bubuk (3,3%), susu bubuk, pengembang (amonium hidrogen karbonat dan natrium hidrogen karbonat), sirup fruktosa, penstabil monokalsium fosfat, garam, pati ubi kayu, pengemulsi lesitin kedelai, tepung yang dimodifikasi (enzim protease dan amilase). Perhatian: Mengandung alergen, lihat daftar bahan yang dicetak tebal.",safe,0,safe,zess cheese delight
Zess Cheesy Crackers,"Tepung terigu (44%), minyak kelapa sawit, gula, pati jagung, bubuk keju (3,3%), susu bubuk, bahan pengembang (amonium bikarbonat dan natrium bikarbonat), sirup fruktosa, penstabil monokalsium fosfat, garam, tepung tapioka, emulsifier lesitin kedelai, tepung yang diolah (enzim protease dan amilase). Peringatan: Mengandung alergen, perhatikan bahan bercetak tebal.",safe,0,safe,zess cheesy crackers
